дубинка	палка	1.2
хип-хоп	музыка	1.2
щит	металл	1.2
ножницы	металл	1.2
молекула	жизнь	1.2
родинка	рак	1.2
жизнь	год	1.2
курица	рыба	1.2
операционная система	компьютер	1.2
фантастика	иван ефремов	1.2
переговоры	бизнес	1.2
прогул	пропуск	1.2
фуражка	кепи	1.2
килограмм	литр	1.2
курочка	яйцо	1.2
сталинская архитектура	высотка	1.2
судья	мантия	1.2
адмирал	нельсон	1.2
армагеддон	конец	1.2
энцефалит	мозг	1.2
правда	комсомол	1.2
грампластинка	патефон	1.2
умка	полюс	1.2
кино	прокат	1.2
бухгалтер	комбинация	1.2
фотография	момент	1.2
день рождения	год	1.2
трава	наркоман	1.2
макет	дизайн	1.2
пугачёва	примадонна	1.2
пояс	шерсть	1.2
дождь	запах	1.2
яблоко	диета	1.2
женщина	тёлка	1.2
любовник	балкон	1.2
костёр	турист	1.2
яма	долг	1.2
москва	санкт-петербург	1.2
весна	обострение	1.2
газета	полоса	1.2
атом	квант	1.2
спички	лисички	1.2
независимость	самодостаточность	1.2
огонь	очищение	1.2
сон	мелатонин	1.2
линзы	контакт	1.2
журнал	живой журнал	1.2
спина	мышцы	1.2
май	шашлык	1.2
география	страны	1.2
рыба	молот	1.2
донос	сталин	1.2
гэс	водопад	1.2
радость	конфета	1.2
сюрреализм	дали	1.2
жир	спорт	1.2
зависимость	смерть	1.2
бабочка	лёгкость	1.2
вода	водоросли	1.2
пряжка	упряжка	1.2
жизнь	жопа	1.2
институт	колледж	1.2
почесть	слава	1.2
пьеса	игра	1.2
труба	дудка	1.2
яхта	палуба	1.2
снегурочка	ёлка	1.2
блеск	яркость	1.2
мат	матрас	1.2
презерватив	пенис	1.2
нега	истома	1.2
пустота	депрессия	1.2
цветы	пионы	1.2
дневник	домашнее задание	1.2
удивление	брови	1.2
мяч	двор	1.2
мираж	жажда	1.2
вечность	восьмёрка	1.2
папа	добытчик	1.2
землетрясение	бедствие	1.2
герасим	лодка	1.2
безрукавка	жилетка	1.2
лишение	свобода	1.2
защита	меч	1.2
светлячки	свет	1.2
манхеттен	небоскрёбы	1.2
заграница	море	1.2
бланк	бумага	1.2
ледокол	корабль	1.2
хлам	беспорядок	1.2
дух	религия	1.2
университет	общежитие	1.2
персона	важность	1.2
рок	жанр	1.2
африка	лимпопо	1.2
тоска	хандра	1.2
половинка	часть	1.2
кожа	рука	1.2
невезение	удача	1.2
валуны	камни	1.2
гири	гантели	1.2
река	отдых	1.2
камни	камин	1.2
покер	стол	1.2
стюардесса	бортпроводник	1.2
наклон	поклон	1.2
газон	двор	1.2
джим	джим керри	1.2
каникулы	радость	1.2
боязнь	дрожь	1.2
боль	нож	1.2
жара	сухость	1.2
холод	морозильник	1.2
тампон	операция	1.2
красная книга	животное	1.2
скука	апатия	1.2
грампластинка	ретро	1.2
река	плавание	1.2
мука	пыль	1.2
стремление	амбиции	1.2
трава	трубка	1.2
дед	валенки	1.2
первенство	соревнование	1.2
айболит	ветеринар	1.2
лечение	заболевание	1.2
золотой дождь	дождь	1.2
обезьяна	лиана	1.2
штамп	подпись	1.2
предводитель	лидер	1.2
лак	дерево	1.2
челюсть	череп	1.2
макинтош	плащ	1.2
луг	василёк	1.2
раствор	кислота	1.2
смыв	бачок	1.2
вздутие	живот	1.2
шлёпанцы	пляж	1.2
полдень	полдник	1.2
кисть	рисование	1.2
бородино	наполеон	1.2
винтик	шуруп	1.2
неправда	истина	1.2
радость	наркотики	1.2
духи	франция	1.2
рот	замок	1.2
синь	синька	1.2
уют	сон	1.2
членство	клуб	1.2
вирус	смерть	1.2
байкер	шлем	1.2
издательство	типография	1.2
сваровски	кристаллы	1.2
фотоаппарат	кэнон	1.2
неприязнь	вражда	1.2
бабушка	детство	1.2
мочилово	убийство	1.2
кости	труп	1.2
оригами	журавль	1.2
кеды	конверс	1.2
мюнхгаузен	усы	1.2
карамель	шоколад	1.2
спорт	баскетбол	1.2
письмо	друг	1.2
жизнь	суета	1.2
парикмахер	стилист	1.2
кожура	очистки	1.2
песок	лежак	1.2
берёза	родина	1.2
вазон	цветы	1.2
карта	планшет	1.2
картёжник	шулер	1.2
мозг	гипофиз	1.2
надежды	мечты	1.2
фантазия	мысли	1.2
автобус	колесо	1.2
звонок	колокол	1.2
тепло	зима	1.2
российская империя	император	1.2
пациент	клиника	1.2
бриллиант	рука	1.2
коготь	зверь	1.2
мученик	святой	1.2
колизей	руины	1.2
дедлайн	время	1.2
ствол	выстрел	1.2
петух	перо	1.2
гашиш	шишка	1.2
балерина	лебедь	1.2
гвоздь	шляпа	1.2
чистота	непорочность	1.2
лик	святость	1.2
эвм	калькулятор	1.2
шутка	штука	1.2
гвоздодёр	фомка	1.2
гонщик	формула	1.2
йога	коврик	1.2
штопор	шампанское	1.2
шайба	лёд	1.2
крах	разруха	1.2
ласки	прелюдия	1.2
почки	верба	1.2
скамейка	стул	1.2
нервы	психика	1.2
негодяй	негодник	1.2
страсть	романтика	1.2
ручки	карандаши	1.2
крокодил	зелёный цвет	1.2
сват	кум	1.2
трава	иллюминатор	1.2
кепка	лето	1.2
покупки	пакет	1.2
жертва	насилие	1.2
софа	мебель	1.2
эфир	воздух	1.2
факт	истина	1.2
пяльцы	мулине	1.2
примета	кошка	1.2
миг	прошлое	1.2
блеск	полировка	1.2
шофёр	кепка	1.2
слива	синяк	1.2
мачта	юнга	1.2
притворство	лицемерие	1.2
успех	награда	1.2
фирменный стиль	дизайн	1.2
мертвец	морг	1.2
телефон	сим-карта	1.2
афиша	анонс	1.2
немцы	фашисты	1.2
мент	погоны	1.2
асфальт	смола	1.2
карта	гугл	1.2
бег	парк	1.2
автомобиль	ауди	1.2
лох	простак	1.2
жизнь	поток	1.2
сердечко	валентинка	1.2
подписка	газета	1.2
иллюзия	аллюзия	1.2
злость	злоба	1.2
берег	оберег	1.2
солнце	ночь	1.2
дед	война	1.2
купюры	банк	1.2
хорей	строфа	1.2
боязнь	болезнь	1.2
килограмм	кило	1.2
зодиак	астрология	1.2
комар	пискун	1.2
кость	слон	1.2
победа	гордость	1.2
нежность	счастье	1.2
геология	земля	1.2
гол	сокол	1.2
болтун	находка	1.2
любовь	прощение	1.2
лес	пикник	1.2
дракон	ящер	1.2
дурак	человек	1.2
мышление	развитие	1.2
стол	секс	1.2
лист	рисунок	1.2
мужчина	козёл	1.2
космос	неизведанное	1.2
куб	кубик рубика	1.2
талант	пение	1.2
ключик	замочек	1.2
волос	парик	1.2
сук	сука	1.2
жопа	проблема	1.2
инопланетянин	пришелец	1.2
героин	ложка	1.2
картошка	драники	1.2
наука	нобелевская премия	1.2
иван-царевич	царевна-лягушка	1.2
зарплата	карточка	1.2
обруч	гимнастика	1.2
прикус	ортодонт	1.2
родители	родственники	1.2
пунктир	точка	1.2
плечики	одежда	1.2
отвага	бравада	1.2
штанга	спорт	1.2
олимпиада	спартакиада	1.2
рана	слёзы	1.2
стеснительность	скромность	1.2
холод	холодец	1.2
жертва	труп	1.2
актёр	талант	1.2
выдумка	ложь	1.2
наблюдатель	зритель	1.2
продукты	молоко	1.2
смех	панорама	1.2
скидка	уценка	1.2
петарда	фейерверк	1.2
радуга	вода	1.2
формы	грудь	1.2
мяч	поле	1.2
триста	тракторист	1.2
окулист	офтальмолог	1.2
вата	ватник	1.2
цирюльник	парикмахер	1.2
кровавая мэри	томат	1.2
редис	салат	1.2
гашиш	травка	1.2
ученица	отличница	1.2
населённый пункт	деревня	1.2
предки	родина	1.2
налоговая	инспекция	1.2
шпалы	вокзал	1.2
депрессия	упадок	1.2
нос	кончик	1.2
коса	резинка	1.2
солнце	лучик	1.2
дпс	патруль	1.2
мудрость	философ	1.2
красная книга	редкость	1.2
подлость	трусость	1.2
догонялки	бег	1.2
дефибриллятор	сердце	1.2
шансон	музыка	1.2
автограф	звезда	1.2
коронация	инаугурация	1.2
разборки	стрелка	1.2
солист	песня	1.2
нектар	нектарин	1.2
цветы	тюльпан	1.2
идеи	творчество	1.2
алкоголь	ликёр	1.2
рассвет	пробуждение	1.2
солнце	икар	1.2
наковальня	сталь	1.2
кот	аллергия	1.2
брат	кровь	1.2
пицца	заказ	1.2
смерть	удар	1.2
бритьё	волосы	1.2
печка	деревня	1.2
портфель	учёба	1.2
лагерь	гулаг	1.2
умение	скилл	1.2
гребенщиков	гитара	1.2
гродно	беларусь	1.2
валюта	биржа	1.2
цветок	ваза	1.2
весы	жир	1.2
заставка	экран	1.2
обрыв	ров	1.2
фата	венчание	1.2
животное	козёл	1.2
сумка	клатч	1.2
зеркало	двойник	1.2
правило	устав	1.2
бельё	панталоны	1.2
узурпатор	власть	1.2
урчание	живот	1.2
зима	уют	1.2
поэт	искусство	1.2
кома	состояние	1.2
лоск	чистота	1.2
хруст	треск	1.2
карты	навигация	1.2
хреновина	штука	1.2
анализ	матан	1.2
оценка	неуд	1.2
пастель	краски	1.2
юноша	подросток	1.2
жабры	дыхание	1.2
спутники	космос	1.2
протон	коллайдер	1.2
фрейд	оговорка	1.2
фотоаппарат	фотограф	1.2
удовольствие	потребность	1.2
кнопка	запуск	1.2
борщ	мясо	1.2
выпадение	волосы	1.2
покемон	пикачу	1.2
письмена	древность	1.2
соловей-разбойник	илья муромец	1.2
часики	тиканье	1.2
колодец	цепь	1.2
зрение	вид	1.2
дыхание	свобода	1.2
туфли	лабутены	1.2
шест	пилон	1.2
расписание	урок	1.2
поведение	дневник	1.2
лес	ночь	1.2
упоение	блаженство	1.2
обезьяна	граната	1.2
пушкин	евгений онегин	1.2
смешарики	мультик	1.2
извилины	дорога	1.2
уныние	дождь	1.2
рана	мясо	1.2
листопад	дождь	1.2
небеса	синева	1.2
наседка	яйца	1.2
бессилие	депрессия	1.2
педикюр	нога	1.2
результат	успех	1.2
молоко	блины	1.2
папа	дом	1.2
нелепость	глупость	1.2
самурай	сегун	1.2
укол	наркотик	1.2
вино	иисус	1.2
ом	резистор	1.2
задача	трудность	1.2
автор	право	1.2
листва	шуршание	1.2
книга	любовь	1.2
бусы	рябина	1.2
христос	воскресенье	1.2
взрывчатка	взрыв	1.2
католичество	религия	1.2
макет	модель	1.2
просьба	прошение	1.2
стекло	стекловата	1.2
алчность	грех	1.2
сознание	восприятие	1.2
галлюцинации	лсд	1.2
взаимодействие	команда	1.2
заключение	арест	1.2
шёлк	гладкость	1.2
швейцар	отель	1.2
дунаевский	музыка	1.2
злость	кость	1.2
дебри	чаща	1.2
царевна-лягушка	сказка	1.2
зек	преступник	1.2
декаденс	упадок	1.2
любовь	слабость	1.2
молдавия	страна	1.2
чтение	удовольствие	1.2
новорождённый	ребёнок	1.2
николай	имя	1.2
кухня	мама	1.2
день защитника отечества	праздник	1.2
бракосочетание	свадьба	1.2
пыль	кожа	1.2
синтезатор	музыка	1.2
независимость	одиночество	1.2
тайд	бренд	1.2
слякоть	холод	1.2
крик	картина	1.2
удар	перелом	1.2
мужчина	опора	1.2
замок	кирпич	1.2
гимн	россия	1.2
песок	детство	1.2
ток	боль	1.2
полюс	пингвин	1.2
роса	конденсат	1.2
ментор	учитель	1.2
санкт-петербург	культура	1.2
прокол	дырка	1.2
предисловие	пролог	1.2
пластмасса	игрушка	1.2
дух	мистика	1.2
власть	вседозволенность	1.2
астероид	камень	1.2
шофёр	дальнобойщик	1.2
тягость	тяжесть	1.2
кредитка	банк	1.2
тормоз	колодки	1.2
картофель	жук	1.2
усы	губы	1.2
злость	ссора	1.2
аромат	благовония	1.2
херня	хуйня	1.2
мышление	философия	1.2
шутка	стендап	1.2
телефон	оператор	1.2
финал	начало	1.2
ралли	машина	1.2
бесприданница	островский	1.2
листья	падение	1.2
обыск	шмон	1.2
клиника	болезнь	1.2
свинья	хрюша	1.2
яичко	курочка	1.2
оценка	отличник	1.2
любовь	выдумка	1.2
инсулин	укол	1.2
непохожесть	индивидуальность	1.2
лес	горы	1.2
страх	незнание	1.2
инопланетянин	тарелка	1.2
дракон	пламя	1.2
маскарад	бразилия	1.2
деревяшка	дерево	1.2
абонемент	спортзал	1.2
страна	патриотизм	1.2
хвост	тигр	1.2
ссора	мир	1.2
проницательность	интуиция	1.2
подсказка	загадка	1.2
вилка	дырка	1.2
идея	вдохновение	1.2
мрак	слепота	1.2
руки	инструмент	1.2
куранты	кремль	1.2
дорожный знак	стоп	1.2
судороги	болезнь	1.2
мыло	запах	1.2
абракадабра	заклинание	1.2
властелин	повелитель	1.2
трущобы	индия	1.2
дональд трамп	президент	1.2
тополиный пух	жара	1.2
стул	пики	1.2
тупость	люди	1.2
сила	мозг	1.2
лёд	треск	1.2
плющенко	евгений	1.2
графема	фонема	1.2
река	дорога	1.2
микроорганизм	бактерия	1.2
серебро	блеск	1.2
кувшинка	цветок	1.2
приз	деньги	1.2
песня	ритм	1.2
кот	миска	1.2
мощь	скорость	1.2
конь	мощь	1.2
фортуна	игра	1.2
компас	путь	1.2
обед	приём пищи	1.2
картина	произведение	1.2
доктор живаго	пастернак	1.2
анализ	текст	1.2
топор	пень	1.2
аэропорт	ожидание	1.2
рана	тело	1.2
трикотаж	ткань	1.2
птицы	свобода	1.2
страдание	чувство	1.2
сахар	сладкий вкус	1.2
стекло	свет	1.2
впрыск	шприц	1.2
линии	чертёж	1.2
бор	нильс	1.2
чили	мексика	1.2
пожарный	шланг	1.2
доктор	помощь	1.2
премия	заслуга	1.2
растопка	печь	1.2
дарование	дар	1.2
амфибия	лягушка	1.2
нато	америка	1.2
экономика	бюджет	1.2
мак	героин	1.2
градостроительство	архитектура	1.2
каскадёр	риск	1.2
угол	линейка	1.2
компенсация	выплата	1.2
жажда	обезвоживание	1.2
святая вода	крещение	1.2
рецензия	критика	1.2
умница	отличник	1.2
точило	нож	1.2
стартап	начало	1.2
лёд	грибы	1.2
нежность	тепло	1.2
богатство	олигарх	1.2
рассказ	текст	1.2
дарование	талант	1.2
игла	шпиль	1.2
страдание	отчаяние	1.2
молоко	кружка	1.2
куб	круг	1.2
дантист	боль	1.2
сладкий вкус	конфета	1.2
глушь	тайга	1.2
присяга	армия	1.2
жизнь	страдания	1.2
иномарка	машина	1.2
аплодисменты	театр	1.2
затрещина	оплеуха	1.2
куница	хищник	1.2
антитела	иммунитет	1.2
тетрадь	письмо	1.2
напряжение	нервы	1.2
оппонент	спор	1.2
народ	общность	1.2
родители	счастье	1.2
неуклюжесть	косолапость	1.2
шины	протектор	1.2
буря	песок	1.2
соперничество	конкуренция	1.2
отсидка	тюрьма	1.2
направленность	вектор	1.2
рождение	муки	1.2
оплодотворение	зигота	1.2
ларингит	болезнь	1.2
шнурки	верёвка	1.2
стол	диета	1.2
фантазия	мозг	1.2
подбородок	челюсть	1.2
сми	журналист	1.2
морфин	наркотик	1.2
мономах	князь	1.2
лепнина	потолок	1.2
повеление	приказ	1.2
тюрьма	дом	1.2
озноб	простуда	1.2
киллер	наёмник	1.2
отторжение	пересадка	1.2
налог	имущество	1.2
суспензия	лекарство	1.2
приступ	эпилепсия	1.2
элементарность	простота	1.2
карманник	щипач	1.2
шайка	банда	1.2
повод	мотив	1.2
наёмник	убийца	1.2
уведомление	сообщение	1.2
перископ	подлодка	1.2
сладость	вкусность	1.2
блядь	шалава	1.2
час пик	пробка	1.2
вонь	мусорка	1.2
слышимость	ухо	1.2
изоляция	одиночество	1.2
раскол	церковь	1.2
ложь	заблуждение	1.2
рингтон	звонок	1.2
повышение	карьера	1.2
сари	платье	1.2
оправа	бриллиант	1.2
корабль	трюм	1.2
профессионал	эксперт	1.2
товар	вещь	1.2
морж	бивень	1.2
отвёртка	болт	1.2
африка	вода	1.2
лужа	кораблик	1.2
мусор	полигон	1.2
слякоть	вода	1.2
жратва	голод	1.2
мухлёж	обман	1.2
личинка	куколка	1.2
мимолётность	мгновение	1.2
пьянка	застолье	1.2
беззаконие	анархия	1.2
зубы	мудрость	1.2
перерыв	работа	1.2
левша	подкова	1.2
катамаран	педали	1.2
эмаль	паста	1.2
ширина	размер	1.2
вязь	кружево	1.2
потолок	краска	1.2
дедка	детка	1.2
пустота	будда	1.2
гильдия	сообщество	1.2
обувь	каблуки	1.2
эмоция	позитив	1.2
шаурма	ларёк	1.2
рубашка	полоски	1.2
район	микрорайон	1.2
море	италия	1.2
бухгалтер	счета	1.2
награда	подвиг	1.2
машины	роботы	1.2
новый год	ирония судьбы	1.2
каёмка	кромка	1.2
душа	свобода	1.2
паркет	бал	1.2
подарок	повод	1.2
дискуссия	дебаты	1.2
скандинавия	швеция	1.2
короед	вредитель	1.2
карета	чацкий	1.2
ленинград	ленин	1.2
ковбой	пастух	1.2
очко	сортир	1.2
небылица	враньё	1.2
лентяй	лень	1.2
винни-пух	тигра	1.2
поезда	пизда	1.2
носок	носик	1.2
дети	чадо	1.2
кокаин	кокос	1.2
батюшка	батя	1.2
продвижение	промоушн	1.2
приз	премия	1.2
бейсболка	бейсбол	1.2
лысина	залысина	1.2
огонь	сила	1.2
занавес	конец	1.2
шпроты	латвия	1.2
шлагбаум	рельсы	1.2
камчатка	парта	1.2
нить	жизнь	1.2
джомолунгма	тибет	1.2
футбол	голова	1.2
олимпиада	путин	1.2
страх	молчание	1.2
жильё	лачуга	1.2
театр	фойе	1.2
щетина	колючесть	1.2
степи	горы	1.2
варежки	резинка	1.2
сакральность	святость	1.2
аэропорт	регистрация	1.2
чаяние	отчаяние	1.2
расписание	таблица	1.2
бумаги	бюрократия	1.2
доллар	падение	1.2
бразилия	чемпионат	1.2
соревнование	турнир	1.2
школа	сменка	1.2
ребёнок	личинка	1.2
стая	стадо	1.2
белочка	орехи	1.2
яхта	роскошь	1.2
орнамент	мозаика	1.2
деньги	шекель	1.2
обувь	мокасины	1.2
предки	пращуры	1.2
кран	течь	1.2
плотина	бобр	1.2
навес	тент	1.2
клич	крик	1.2
дантист	данте	1.2
шар	корзина	1.2
интерпретатор	транслятор	1.2
паруса	море	1.2
бутерброд	ветчина	1.2
дурка	врач	1.2
мясо	магазин	1.2
рука	часть	1.2
часы	спешка	1.2
рюкзак	спальник	1.2
жёлтая пресса	сплетни	1.2
негр	политкорректность	1.2
медная гора	малахит	1.2
письмо	онегин	1.2
придурок	дурачок	1.2
рамка	рама	1.2
ткань	шифон	1.2
море	лиман	1.2
рассада	засада	1.2
лопата	клад	1.2
жало	шершень	1.2
женщина	ночь	1.2
роль	текст	1.2
овал	зеркало	1.2
любовь	эндорфин	1.2
голос	диктор	1.2
масло	скольжение	1.2
мышление	бытие	1.2
дуля	пуля	1.2
суши	вёсла	1.2
флешка	накопитель	1.2
чистка	щётка	1.2
дифференциал	производная	1.2
бандиты	криминал	1.2
телевизор	дом	1.2
крик	шёпот	1.2
рассеянность	внимание	1.2
страница	странница	1.2
инженер	чертежи	1.2
створки	окна	1.2
рокот	гроза	1.2
песня	хоровод	1.2
ванна	плитка	1.2
укладка	цемент	1.2
попадья	ладья	1.2
шутка	глупость	1.2
мелочь	мелочность	1.2
тело	жир	1.2
пиво	подъезд	1.2
мужчина	костюм	1.2
поле	маки	1.2
сон	фея	1.2
гей	любовь	1.2
пульсация	вена	1.2
улыбка	обман	1.2
чешуя	кожа	1.2
робот	металл	1.2
скат	дно	1.2
гладь	рябь	1.2
труд	трудяга	1.2
мифология	зевс	1.2
программа	телевидение	1.2
классификация	вид	1.2
атаман	есаул	1.2
парфюм	парфюмер	1.2
карты	проигрыш	1.2
кал	навоз	1.2
освежитель воздуха	туалет	1.2
величие	власть	1.2
человек	антропоцентризм	1.2
частица	бозон хиггса	1.2
кочерга	угли	1.2
отец	церковь	1.2
изящность	красота	1.2
ритм	танго	1.2
гусли	русь	1.2
киев	лавра	1.2
реинкарнация	будда	1.2
лотос	болото	1.2
покер	дурак	1.2
снег	пух	1.2
плотность	жидкость	1.2
дурак	удача	1.2
перья	хвост	1.2
суть	корень	1.2
мумификация	труп	1.2
праздник	феерия	1.2
удочка	улов	1.2
лик	ликование	1.2
коробка	дом	1.2
корова	альпы	1.2
туча	град	1.2
леонардо да винчи	возрождение	1.2
вино	фужер	1.2
жест	кивок	1.2
поднос	тарелка	1.2
автомобиль	ретро	1.2
моржевание	закалка	1.2
разгон	машина	1.2
сход	лавина	1.2
короста	корка	1.2
мир	зло	1.2
ракушка	устрица	1.2
сюртук	кафтан	1.2
королева	дама	1.2
борьба	бой	1.2
рыба	хек	1.2
кот	крыша	1.2
глаз	глазок	1.2
пункт	параграф	1.2
атака	лоб	1.2
равноденствие	март	1.2
гусар	сабля	1.2
телец	гороскоп	1.2
станок	деталь	1.2
юпитер	ио	1.2
норов	лошадь	1.2
орт	вектор	1.2
вода	кола	1.2
страх	бесстрашие	1.2
чакра	йога	1.2
океан	свобода	1.2
ветер	вой	1.2
дрожжи	выпечка	1.2
цельсий	шкала	1.2
вес	нетто	1.2
ребус	задача	1.2
ситар	гитара	1.2
радость	крик	1.2
газон	гольф	1.2
ростов	папа	1.2
юмор	камеди клаб	1.2
конфетка	обёртка	1.2
гжель	посуда	1.2
машина	средство передвижения	1.2
сапог	солдат	1.2
лечебница	госпиталь	1.2
исключение	отчисление	1.2
вечеринка	отрыв	1.2
большевик	революция	1.2
геометрия	форма	1.2
сумерки	кино	1.2
колодец	звонок	1.2
усадьба	имение	1.2
евреи	народ	1.2
цикличность	круг	1.2
мысли	ассоциации	1.2
многоголосие	пение	1.2
бардак	грязь	1.2
ловушка	петля	1.2
бетон	здание	1.2
русский	нация	1.2
эмпайр стейт	небоскрёб	1.2
шляпа	убор	1.2
омлет	утро	1.2
платье	фигура	1.2
рыдание	слёзы	1.2
право	кодекс	1.2
семь	число	1.2
прогресс	компьютер	1.2
слово	алфавит	1.2
ртуть	олово	1.2
облом	разочарование	1.2
объём	тара	1.2
мавзолей	пирамида	1.2
дворник	уборщик	1.2
веселье	анекдот	1.2
фсб	фбр	1.2
аванс	предоплата	1.2
медь	алюминий	1.2
сани	бобслей	1.2
стадион	поле	1.2
оборванец	нищий	1.2
ветка	прут	1.2
эксклюзив	уникальность	1.2
потолок	небо	1.2
зек	срок	1.2
выражение	эмоции	1.2
океан	пучина	1.2
художник	маринист	1.2
совокупность	совокупление	1.2
помпезность	вычурность	1.2
шуруп	дрель	1.2
краски	ремонт	1.2
кучерявость	лобок	1.2
потенциал	способность	1.2
трип	поездка	1.2
колдун	ведьмак	1.2
рождение венеры	пена	1.2
музыка	эмоции	1.2
нацизм	шовинизм	1.2
вилка	кухня	1.2
плазма	магма	1.2
доктор наук	профессор	1.2
рокетс	космос	1.2
осень	туман	1.2
шахерезада	сказка	1.2
лапа	отпечаток	1.2
пираты	корсар	1.2
гражданство	страна	1.2
часть	рота	1.2
школа	академия	1.2
короста	нарост	1.2
обед	бизнес-ланч	1.2
былина	сага	1.2
звезда	давид	1.2
плевок	унижение	1.2
округ	край	1.2
свидание	волнение	1.2
дыра	попа	1.2
ванна	уточка	1.2
три желания	щука	1.2
знания	багаж	1.2
беда	неудача	1.2
ацтеки	мексика	1.2
естественность	красота	1.2
продукты	гастроном	1.2
простоквашино	шарик	1.2
полушарие	сфера	1.2
нарушение	проступок	1.2
точка	окончание	1.2
сознание	познание	1.2
пашня	конь	1.2
бутерброд	булка	1.2
евангелие	лука	1.2
акваланг	дыхание	1.2
жатва	сенокос	1.2
солома	крыша	1.2
зайка	зайчик	1.2
магнитогорск	магнит	1.2
ева	эдем	1.2
кастрюля	бульон	1.2
туман	сайлент хилл	1.2
игрок	команда	1.2
берёза	листва	1.2
тактика	игра	1.2
движение	рост	1.2
змея	животное	1.2
проникновение	внедрение	1.2
купальник	солнце	1.2
миро	клее	1.2
краска	живопись	1.2
ясность	безоблачность	1.2
закон	суровость	1.2
культ карго	груз	1.2
неправда	заблуждение	1.2
музыка	стиль	1.2
масса	инерция	1.2
борода	волшебник	1.2
цветение	лето	1.2
сны	видения	1.2
фидель кастро	куба	1.2
горки	ленин	1.2
лесополоса	просека	1.2
ломка	боль	1.2
титры	занавес	1.2
шероховатость	шорох	1.2
джаз	мелодия	1.2
порядок	дом	1.2
филя	хрюша	1.2
помесь	метис	1.2
масло	кокос	1.2
горизонт	синева	1.2
прилавок	базар	1.2
швеллер	профиль	1.2
металл	вольфрам	1.2
диагональ	линия	1.2
турникет	вход	1.2
рассказ	рассказчик	1.2
футляр	чехов	1.2
лёд	куб	1.2
мягкий знак	буква	1.2
указатель	алфавит	1.2
верблюд	араб	1.2
чашка	керамика	1.2
протяжённость	длительность	1.2
предки	семья	1.2
останкино	вышка	1.2
смысл	загадка	1.2
конструкция	здание	1.2
дерево	саженец	1.2
мох	гриб	1.2
аура	оболочка	1.2
бархат	ворс	1.2
сложность	запутанность	1.2
ромашки	лето	1.2
папоротники	хвощи	1.2
вал	ров	1.2
замок	цитадель	1.2
код	число	1.2
школьники	дети	1.2
лес	лесоповал	1.2
серпик	серп	1.2
лужайка	солнце	1.2
танцплощадка	танцпол	1.2
пётр первый	корабль	1.2
конь	красный цвет	1.2
племянник	сестра	1.2
челн	челнок	1.2
тучи	иванушки-интернешл	1.2
копоть	уголь	1.2
океан	яхта	1.2
мудрость	дуб	1.2
безволие	слабость	1.2
отличник	красный диплом	1.2
ужас	привидение	1.2
статуя	глина	1.2
мёд	цветы	1.2
юля	оля	1.2
первое сентября	учёба	1.2
специи	вкус	1.2
набросок	черновик	1.2
шелест	шуршание	1.2
леонардо	художник	1.2
сосна	шишки	1.2
водка	абсент	1.2
план	расписание	1.2
матисс	художник	1.2
глаза	глубина	1.2
химия	наркотики	1.2
ступа	нога	1.2
бормашина	жужжание	1.2
гости	дом	1.2
ток	ом	1.2
таз	бельё	1.2
крылья	лёгкость	1.2
озарение	понимание	1.2
стиральный порошок	отбеливатель	1.2
рыцари	латы	1.2
вилка	металл	1.2
мутация	изменение	1.2
сугроб	снегопад	1.2
старушка	старость	1.2
тренировка	фитнес	1.2
солнце	вспышки	1.2
ночь	таинственность	1.2
эксплуатация	использование	1.2
аленький цветочек	любовь	1.2
чулки	фетиш	1.2
фура	груз	1.2
архив	библиотека	1.2
буратино	очаг	1.2
морковь	лук	1.2
просмотр	экран	1.2
причёска	фен	1.2
змеевик	камень	1.2
гарантия	ремонт	1.2
волосы	корни	1.2
станции	метро	1.2
парикмахер	профессия	1.2
характер	упрямство	1.2
космический корабль	шаттл	1.2
ядро	взрыв	1.2
ваххабит	ислам	1.2
скала	орёл	1.2
меч	поединок	1.2
остаток	сальдо	1.2
сваи	столбы	1.2
сладкоголосие	голос	1.2
чеснок	огород	1.2
мальчик	шорты	1.2
величие	достоинство	1.2
макинтош	пальто	1.2
серп и молот	звезда	1.2
похищение европы	картина	1.2
кафедра	лекция	1.2
мех	заяц	1.2
грязь	говно	1.2
студент	профессор	1.2
физика	естествознание	1.2
рыба	сельдь	1.2
рана	гангрена	1.2
репка	мышь	1.2
тормоз	жидкость	1.2
бабка	жучка	1.2
сияние	ореол	1.2
веник	дуб	1.2
поколение	дети	1.2
полусфера	шар	1.2
приближение	сближение	1.2
квинке	отёк	1.2
остров	невезения	1.2
кальций	металл	1.2
спокойствие	умиротворённость	1.2
рецепт	салат	1.2
ситец	бязь	1.2
плавность	линия	1.2
техник	механик	1.2
животные	кошки	1.2
воздух	невесомость	1.2
веселье	пати	1.2
спид	гепатит	1.2
суждение	вывод	1.2
сёрфинг	ветер	1.2
батон	булочная	1.2
стадо	волк	1.2
кошка	блохи	1.2
склад	грузчик	1.2
процедура	клизма	1.2
добро	фея	1.2
абонемент	билет	1.2
власть	тирания	1.2
гигант	гулливер	1.2
маршрут	турист	1.2
ягуар	пантера	1.2
кочегар	кочерга	1.2
депрессия	психология	1.2
тюрьма	изолятор	1.2
дождь	ведро	1.2
темница	решётка	1.2
нить	стежок	1.2
слиток	проба	1.2
бионика	наука	1.2
твёрдость	настойчивость	1.2
хлеб	завтрак	1.2
вера	наивность	1.2
